sample_id,C,m,sigma_scale,life_cycles,a_crit_m,failed_within_grid
89,1.0028669928988747e-10,2.936781978290966,1.0377321808586304,207293597.71805918,43.17458828332561,True
90,1.0238769704613875e-10,2.909510397314289,1.1138269344771545,174847290.00077823,40.82117792038036,True
91,9.505453934870954e-11,2.95294040061022,1.003080517309474,233567756.03979224,44.36459374799839,True
92,9.193633620437613e-11,2.903187381312115,0.9617322242439847,327030418.8236804,,False
93,9.523470517529857e-11,2.9718763950347444,0.9407517395857893,285455487.29629374,,False
94,7.980158943400292e-11,2.89945925329577,1.02759774481528,294240391.834156,43.5143207918004,True
95,8.210772026473837e-11,2.968468871613169,0.9117691973807865,366301212.3114071,,False
96,8.330208372139774e-11,2.977082277036664,1.0275172550702445,233124245.7138855,43.517045840275884,True
97,8.642643045502577e-11,2.8095473369775186,1.0408855803131456,326006874.6056003,43.070227661530566,True
98,9.9837832576545e-11,2.7091855953129254,1.0218139726616433,381348891.6326446,43.711228239623786,True
99,8.730740106854342e-11,3.0443492856014553,0.9890169164030721,213107238.81481737,44.87135449210435,True
100,9.236963948122186e-11,2.915665873071226,1.0282470326773407,243833529.9819213,43.492354202841355,True
101,1.0847259165874624e-10,2.718551410450388,1.008546918556415,356267025.2959019,44.17143447974286,True
102,9.257986587781032e-11,2.818618050278129,0.9610938079069704,399423128.46490526,,False
103,1.0308014945728404e-10,2.967187429236983,1.0925206161187513,159456661.9625552,41.4470808754827,True
104,8.703727027190518e-11,2.862032316886711,0.9824160310194742,359120684.95550823,,False
105,9.402779944447075e-11,2.8387938580680876,1.0387876150224955,280502960.1301212,43.139588524891224,True
106,8.687978827285842e-11,3.0300881860312967,0.8790692858652143,334276961.9258046,,False
107,9.274528247135461e-11,2.785271285361619,1.0638235441390465,302432650.75853246,42.32972227773875,True
108,1.04066958119591e-10,2.8101846642245167,1.073438187232729,246662436.14632663,42.02874585553462,True
109,7.941772393735345e-11,2.911138647504827,1.001491689356332,310932036.83820266,44.42113164805294,True
110,1.0017046697804023e-10,2.9290454932053884,1.027938551736888,217793403.78356716,43.50278721381082,True
111,9.828226178238987e-11,2.9396343034340733,1.027925759080378,216301447.63064954,43.50322000437376,True
112,9.029616042531078e-11,2.9811238044568946,0.9678608215179638,270557379.4373822,,False
113,8.211784459787084e-11,2.9098578620681517,1.027356115271967,278947074.77007365,43.522502647711725,True
114,9.669244327405316e-11,2.938938393893841,0.9595684765063722,287051687.2144573,,False
115,9.09168699929875e-11,2.8640790740684916,0.9695621538177337,355229354.559597,,False
116,9.823369162900516e-11,2.8962698303236714,1.056347157160615,221447238.78450066,42.567549439807294,True
117,9.620978059702505e-11,2.9007534180053636,1.0487328845350101,228606935.72671938,42.81324811525678,True
118,1.1137707735668079e-10,2.9115098135819037,0.9646812248942104,262212366.48094654,,False
119,9.370218597625897e-11,2.9672539807582763,0.9633211828249479,273428862.5313747,,False
120,8.61744240708301e-11,2.945514568194483,0.9677201698771164,309205277.78056955,,False
121,9.772104609558064e-11,2.8944217002900183,1.0366319783232745,236856925.0575314,43.21114849499827,True
122,9.811196816612895e-11,2.809087401505896,0.9500007609594802,398507019.91368055,,False
123,1.090482007223082e-10,2.8967671258062713,1.0178356319517976,223165218.76391685,43.84796913935876,True
124,1.0401706796077996e-10,2.8871982215104257,1.0373423405317148,226036156.6644302,43.187533976810826,True
125,9.942596216783529e-11,2.90931815798132,0.995587727485345,254029808.94489905,44.63280325488899,True
126,1.100477077557078e-10,3.1106525307140402,1.0505031848432465,118469209.87387462,42.755805972469844,True
127,8.458787467850064e-11,2.8376227221458765,0.9847844915255104,389590620.41376686,,False
