x,y_upper,y_lower,uy_upper,uy_lower,node_upper,node_lower,dx_match,r,cod,KI
0.01870368,1.851852e-06,-1.851852e-06,1.2769789999999999e-06,-1.281134e-06,3132,3129,0.0,0.00029629999999999934,2.558113e-06,3403856.3460530704
0.01855553,2.7777779999999997e-06,-2.7777779999999997e-06,1.61302e-06,-1.6108190000000002e-06,3133,3128,0.0,0.000444449999999999,3.2238390000000004e-06,3502508.6271580667
0.01840739,3.703703e-06,-3.703703e-06,1.883426e-06,-1.8840459999999999e-06,3134,3127,0.0,0.0005925900000000005,3.767472e-06,3544787.4400168424
0.01825924,4.629629e-06,-4.629629e-06,2.114566e-06,-2.113769e-06,3135,3126,0.0,0.0007407400000000001,4.2283350000000006e-06,3558392.199747532
0.01811109,5.555555e-06,-5.555555e-06,2.322145e-06,-2.321231e-06,3136,3125,0.0,0.0008888899999999998,4.643376e-06,3567197.5927454173
0.01796294,6.481481e-06,-6.481481e-06,2.510253e-06,-2.509243e-06,3137,3124,0.0,0.0010370399999999995,5.019496000000001e-06,3570094.25852681
0.01781479,7.407407e-06,-7.407407e-06,2.683158e-06,-2.6823110000000002e-06,3138,3123,0.0,0.0011851899999999992,5.365469e-06,3569694.2928170194
0.017666650000000002,8.333333e-06,-8.333333e-06,2.844005e-06,-2.843346e-06,3139,3122,0.0,0.0013333299999999972,5.687351e-06,3567455.2221912392
0.0175185,9.259258e-06,-9.259258e-06,2.995557e-06,-2.994154e-06,3140,3121,0.0,0.0014814800000000003,5.989711e-06,3564308.5809545773
0.01737035,1.018518e-05,-1.018518e-05,3.1378990000000002e-06,-3.1364250000000002e-06,3141,3120,0.0,0.00162963,6.274324000000001e-06,3559916.0791982687
0.0172222,1.111111e-05,-1.111111e-05,3.272939e-06,-3.2714110000000002e-06,3142,3119,0.0,0.0017777799999999996,6.54435e-06,3555042.802673491
0.01707405,1.2037040000000001e-05,-1.2037040000000001e-05,3.401472e-06,-3.399909e-06,3143,3118,0.0,0.0019259299999999993,6.801381e-06,3549720.665467008
