x,y_upper,y_lower,uy_upper,uy_lower,node_upper,node_lower,dx_match,r,cod,KI
0.0696,2.25e-06,-2.25e-06,1.2239000000000001e-05,-1.2234e-05,12226,12155,0.0,0.005400000000000002,2.4473e-05,7627946.7819720395
0.06945,2.3125e-06,-2.3125e-06,1.2417e-05,-1.2411e-05,12227,12154,0.0,0.005549999999999999,2.4828e-05,7633304.186037323
0.0693,2.375e-06,-2.375e-06,1.2592e-05,-1.2586e-05,12228,12153,0.0,0.005699999999999997,2.5178000000000002e-05,7638377.631367474
0.06915,2.4375e-06,-2.4375e-06,1.2765e-05,-1.2759e-05,12229,12152,0.0,0.005849999999999994,2.5524e-05,7643427.086821098
0.069,2.5e-06,-2.5e-06,1.2936e-05,-1.2930000000000002e-05,12230,12151,0.0,0.0059999999999999915,2.5866e-05,7648406.6811239915
0.06885,2.5625e-06,-2.5625e-06,1.3105e-05,-1.3099e-05,12231,12150,0.0,0.006150000000000003,2.6204000000000002e-05,7653275.673082057
0.06870000000000001,2.6250000000000003e-06,-2.6250000000000003e-06,1.3272000000000001e-05,-1.3266e-05,12232,12149,0.0,0.006299999999999986,2.6538000000000002e-05,7657997.833934246
0.06855,2.6874999999999997e-06,-2.6874999999999997e-06,1.3438e-05,-1.3432e-05,12233,12148,0.0,0.006449999999999997,2.687e-05,7663111.29841024
0.0684,2.75e-06,-2.75e-06,1.3602e-05,-1.3595e-05,12234,12147,0.0,0.006599999999999995,2.7196999999999997e-05,7667721.980163685
0.06825,2.8124999999999998e-06,-2.8124999999999998e-06,1.3764e-05,-1.3757e-05,12235,12146,0.0,0.006749999999999992,2.7521000000000003e-05,7672371.935149842
0.0681,2.875e-06,-2.875e-06,1.3924000000000001e-05,-1.3918e-05,12236,12145,0.0,0.006900000000000003,2.7842000000000002e-05,7677029.472892592
0.06795000000000001,2.9375000000000003e-06,-2.9375000000000003e-06,1.4083e-05,-1.4076e-05,12237,12144,0.0,0.007049999999999987,2.8159e-05,7681393.144045802
0.0678,3e-06,-3e-06,1.4241e-05,-1.4234e-05,12238,12143,0.0,0.007199999999999998,2.8475e-05,7686255.355982245
0.06765,3.0625000000000003e-06,-3.0625000000000003e-06,1.4396e-05,-1.4390000000000001e-05,12239,12142,0.0,0.007349999999999995,2.8786000000000002e-05,7690507.068402398
0.0675,3.125e-06,-3.125e-06,1.4551e-05,-1.4544e-05,12240,12141,0.0,0.007499999999999993,2.9095e-05,7694936.742251761
0.06735,3.1875e-06,-3.1875e-06,1.4704e-05,-1.4697e-05,12241,12140,0.0,0.007650000000000004,2.9401e-05,7699255.087077956
0.06720000000000001,3.25e-06,-3.25e-06,1.4856e-05,-1.4848e-05,12242,12139,0.0,0.0077999999999999875,2.9704e-05,7703444.517873493
0.06705,3.3125e-06,-3.3125e-06,1.5006e-05,-1.4999e-05,12243,12138,0.0,0.007949999999999999,3.0005e-05,7707745.935756153
0.0669,3.375e-06,-3.375e-06,1.5155e-05,-1.5148e-05,12244,12137,0.0,0.008099999999999996,3.0302999999999998e-05,7711883.1498737065
0.06675,3.4375e-06,-3.4375e-06,1.5303000000000002e-05,-1.5295e-05,12245,12136,0.0,0.008249999999999993,3.0598e-05,7715843.142396994
0.06659999999999999,3.5e-06,-3.5e-06,1.5449e-05,-1.5442000000000002e-05,12246,12135,0.0,0.008400000000000005,3.0891e-05,7719863.983837617
