x,y_upper,y_lower,uy_upper,uy_lower,node_upper,node_lower,dx_match,r,cod,KI
0.0621,5.374999999999999e-06,-5.374999999999999e-06,1.9393000000000002e-05,-1.938e-05,12276,12105,0.0,0.012899999999999995,3.8773e-05,7819011.901071192
0.061950000000000005,5.4375e-06,-5.4375e-06,1.9512000000000002e-05,-1.9499e-05,12277,12104,0.0,0.013049999999999992,3.9011e-05,7821663.921024304
0.0618,5.5e-06,-5.5e-06,1.9630000000000003e-05,-1.9617e-05,12278,12103,0.0,0.013199999999999996,3.9247e-05,7824143.802115302
0.061649999999999996,5.5625e-06,-5.5625e-06,1.9748e-05,-1.9735e-05,12279,12102,0.0,0.01335,3.9483e-05,7826846.835436309
0.0615,5.6249999999999995e-06,-5.6249999999999995e-06,1.9865e-05,-1.9852000000000002e-05,12280,12101,0.0,0.013499999999999998,3.9717e-05,7829371.070238961
0.06135,5.6875e-06,-5.6875e-06,1.9981e-05,-1.9968e-05,12281,12100,0.0,0.013649999999999995,3.9949e-05,7831715.6515236795
0.061200000000000004,5.75e-06,-5.75e-06,2.0097e-05,-2.0084000000000003e-05,12282,12099,0.0,0.013799999999999993,4.0181e-05,7834269.764872872
0.06105,5.8125e-06,-5.8125e-06,2.0212000000000002e-05,-2.0199e-05,12283,12098,0.0,0.013949999999999997,4.0411e-05,7836638.579367453
0.0609,5.8750000000000005e-06,-5.8750000000000005e-06,2.0326e-05,-2.0313e-05,12284,12097,0.0,0.014099999999999994,4.0639e-05,7838821.598612087
0.06075,5.9375e-06,-5.9375e-06,2.044e-05,-2.0427000000000003e-05,12285,12096,0.0,0.014249999999999999,4.0867e-05,7841202.140378368
0.0606,6e-06,-6e-06,2.0552999999999998e-05,-2.054e-05,12286,12095,0.0,0.014399999999999996,4.1092999999999994e-05,7843392.096766662
0.060450000000000004,6.0625e-06,-6.0625e-06,2.0666000000000002e-05,-2.0653e-05,12287,12094,0.0,0.014549999999999993,4.1319e-05,7845771.03192789
0.0603,6.125000000000001e-06,-6.125000000000001e-06,2.0778000000000003e-05,-2.0765e-05,12288,12093,0.0,0.014699999999999998,4.1543000000000005e-05,7847955.148979078
0.06015,6.1875000000000005e-06,-6.1875000000000005e-06,2.0889999999999998e-05,-2.0875999999999998e-05,12289,12092,0.0,0.014849999999999995,4.176599999999999e-05,7850132.397531993
0.06,6.25e-06,-6.25e-06,2.1000000000000002e-05,-2.0987e-05,12290,12091,0.0,0.015,4.1987e-05,7852112.978416869
0.05985,6.3125e-06,-6.3125e-06,2.1111e-05,-2.1097e-05,12291,12090,0.0,0.015149999999999997,4.2208e-05,7854269.186254225
0.0597,6.375e-06,-6.375e-06,2.122e-05,-2.1207000000000002e-05,12292,12089,0.0,0.015299999999999994,4.2427000000000006e-05,7856225.35701204
0.05955,6.4375e-06,-6.4375e-06,2.1329000000000002e-05,-2.1316e-05,12293,12088,0.0,0.015449999999999998,4.2645e-05,7858166.039348763
0.0594,6.5e-06,-6.5e-06,2.1438e-05,-2.1424e-05,12294,12087,0.0,0.015599999999999996,4.2862e-05,7860088.879284868
0.059250000000000004,6.5625e-06,-6.5625e-06,2.1546e-05,-2.1532e-05,12295,12086,0.0,0.015749999999999993,4.3077999999999997e-05,7861991.627832791
0.0591,6.625e-06,-6.625e-06,2.1652999999999997e-05,-2.164e-05,12296,12085,0.0,0.015899999999999997,4.3292999999999994e-05,7863872.135966564
0.05895,6.6875e-06,-6.6875e-06,2.1760000000000002e-05,-2.1746e-05,12297,12084,0.0,0.016049999999999995,4.3506e-05,7865547.557619853
0.0588,6.75e-06,-6.75e-06,2.1867000000000003e-05,-2.1853000000000002e-05,12298,12083,0.0,0.0162,4.372000000000001e-05,7867558.306433568
0.05865,6.8125e-06,-6.8125e-06,2.1972e-05,-2.1958e-05,12299,12082,0.0,0.016349999999999996,4.3929999999999994e-05,7869001.877171512
0.0585,6.875e-06,-6.875e-06,2.2078e-05,-2.2064e-05,12300,12081,0.0,0.016499999999999994,4.4142e-05,7870953.713572242
0.058350000000000006,6.9375e-06,-6.9375e-06,2.2182000000000002e-05,-2.2168000000000002e-05,12301,12080,0.0,0.01664999999999999,4.435000000000001e-05,7872339.759560693
0.0582,7e-06,-7e-06,2.2287000000000002e-05,-2.2272e-05,12302,12079,0.0,0.016799999999999995,4.4559000000000005e-05,7874049.108549838
0.05805,7.0625000000000006e-06,-7.0625000000000006e-06,2.239e-05,-2.2376e-05,12303,12078,0.0,0.01695,4.4766e-05,7875547.64561219
0.0579,7.125e-06,-7.125e-06,2.2493e-05,-2.2479e-05,12304,12077,0.0,0.017099999999999997,4.4972e-05,7877011.344475543
0.05775,7.1875e-06,-7.1875e-06,2.2596000000000002e-05,-2.2582e-05,12305,12076,0.0,0.017249999999999995,4.517800000000001e-05,7878613.130682849
0.057600000000000005,7.250000000000001e-06,-7.250000000000001e-06,2.2698e-05,-2.2683999999999998e-05,12306,12075,0.0,0.017399999999999992,4.5381999999999993e-05,7880002.068252445
0.05745,7.312500000000001e-06,-7.312500000000001e-06,2.2800000000000002e-05,-2.2786000000000002e-05,12307,12074,0.0,0.017549999999999996,4.558600000000001e-05,7881524.862909168
0.0573,7.375e-06,-7.375e-06,2.2901000000000003e-05,-2.2887000000000003e-05,12308,12073,0.0,0.0177,4.5788e-05,7882833.709696067
0.05715,7.4374999999999995e-06,-7.4374999999999995e-06,2.3002e-05,-2.2988e-05,12309,12072,0.0,0.017849999999999998,4.599e-05,7884272.4516069945
0.057,7.5e-06,-7.5e-06,2.3102e-05,-2.3088e-05,12310,12071,0.0,0.017999999999999995,4.619e-05,7885496.328026763
0.056850000000000005,7.5625e-06,-7.5625e-06,2.3201e-05,-2.3188000000000002e-05,12311,12070,0.0,0.018149999999999993,4.6389000000000006e-05,7886676.372898542
0.05670000000000001,7.625e-06,-7.625e-06,2.3301e-05,-2.3287e-05,12312,12069,0.0,0.01829999999999999,4.6587999999999995e-05,7887980.822764131
0.056549999999999996,7.6875e-06,-7.6875e-06,2.3399e-05,-2.3386e-05,12313,12068,0.0,0.01845,4.6785e-05,7889069.3301080065
0.0564,7.75e-06,-7.75e-06,2.3498e-05,-2.3484e-05,12314,12067,0.0,0.0186,4.6982000000000005e-05,7890278.862805228
0.05625,7.8125e-06,-7.8125e-06,2.3595e-05,-2.3582e-05,12315,12066,0.0,0.018749999999999996,4.7177e-05,7891271.918561763
0.056100000000000004,7.875e-06,-7.875e-06,2.3692000000000003e-05,-2.3678999999999998e-05,12316,12065,0.0,0.018899999999999993,4.7371000000000004e-05,7892216.217849254
0.05595000000000001,7.9375e-06,-7.9375e-06,2.3789000000000002e-05,-2.3775999999999997e-05,12317,12064,0.0,0.01904999999999999,4.7564999999999996e-05,7893276.843426298
0.055799999999999995,8e-06,-8e-06,2.3886e-05,-2.3872e-05,12318,12063,0.0,0.019200000000000002,4.7758e-05,7894285.722127071
0.05565,8.062500000000001e-06,-8.062500000000001e-06,2.3981e-05,-2.3968e-05,12319,12062,0.0,0.01935,4.7949e-05,7895077.429791847
0.0555,8.125000000000001e-06,-8.125000000000001e-06,2.4077e-05,-2.4063000000000003e-05,12320,12061,0.0,0.019499999999999997,4.814e-05,7895981.177761851
0.05535,8.1875e-06,-8.1875e-06,2.4171999999999998e-05,-2.4157999999999998e-05,12321,12060,0.0,0.019649999999999994,4.832999999999999e-05,7896830.966314148
