x,y_upper,y_lower,uy_upper,uy_lower,node_upper,node_lower,dx_match,r,cod,KI
0.024850999999999998,3.7313e-07,-3.7313e-07,2.1127e-06,-2.0776000000000002e-06,4015,4014,0.0,0.0001490000000000033,4.1903e-06,7862656.573006139
0.024701,7.462700000000001e-07,-7.462700000000001e-07,2.9639e-06,-2.9328e-06,4016,4013,0.0,0.00029900000000000065,5.896700000000001e-06,7810714.492515158
0.024552,1.1194e-06,-1.1194e-06,3.7038000000000004e-06,-3.6800000000000003e-06,4017,4012,0.0,0.0004480000000000005,7.3838e-06,7990210.887152893
0.024402999999999998,1.4925e-06,-1.4925e-06,4.2956e-06,-4.2753e-06,4018,4011,0.0,0.0005970000000000038,8.5709e-06,8034458.03337116
0.024254,1.8657000000000002e-06,-1.8657000000000002e-06,4.8204e-06,-4.8030000000000004e-06,4019,4010,0.0,0.0007460000000000001,9.6234e-06,8070054.1376642715
0.024104,2.2388e-06,-2.2388e-06,5.2913e-06,-5.2747000000000005e-06,4020,4009,0.0,0.000896000000000001,1.0566e-05,8084886.467234428
0.023954999999999997,2.6119e-06,-2.6119e-06,5.7238999999999995e-06,-5.7066000000000006e-06,4021,4008,0.0,0.0010450000000000043,1.14305e-05,8098869.608738241
0.023806,2.9851e-06,-2.9851e-06,6.1241e-06,-6.1064e-06,4022,4007,0.0,0.0011940000000000006,1.2230500000000001e-05,8106985.060730263
0.023657,3.3582e-06,-3.3582e-06,6.4969000000000004e-06,-6.4804e-06,4023,4006,0.0,0.0013430000000000004,1.29773e-05,8110799.435638404
0.023507000000000004,3.7313e-06,-3.7313e-06,6.8483e-06,-6.8328e-06,4024,4005,0.0,0.0014929999999999978,1.36811e-05,8109768.135998772
0.023358,4.104499999999999e-06,-4.104499999999999e-06,7.1818000000000004e-06,-7.1667e-06,4025,4004,0.0,0.001642000000000001,1.43485e-05,8110306.176708279
0.023209,4.4776e-06,-4.4776e-06,7.4989e-06,-7.4847000000000005e-06,4026,4003,0.0,0.001791000000000001,1.49836e-05,8109343.593164891
0.02306,4.850700000000001e-06,-4.850700000000001e-06,7.8014e-06,-7.7887e-06,4027,4002,0.0,0.0019400000000000008,1.55901e-05,8107096.827859126
0.02291,5.2239e-06,-5.2239e-06,8.0912e-06,-8.080300000000001e-06,4028,4001,0.0,0.0020900000000000016,1.61715e-05,8102041.925412724
0.022761,5.597000000000001e-06,-5.597000000000001e-06,8.3701e-06,-8.360700000000001e-06,4029,4000,0.0,0.0022390000000000014,1.67308e-05,8098544.726380403
0.022612,5.9701e-06,-5.9701e-06,8.6397e-06,-8.631e-06,4030,3999,0.0,0.0023880000000000012,1.7270699999999997e-05,8094874.188063311
0.022463,6.3433e-06,-6.3433e-06,8.9009e-06,-8.8921e-06,4031,3998,0.0,0.002537000000000001,1.7793e-05,8091075.790207745
0.022313,6.7164e-06,-6.7164e-06,9.1523e-06,-9.144599999999999e-06,4032,3997,0.0,0.002687000000000002,1.8296899999999998e-05,8084645.945668213
0.022164000000000003,7.0896e-06,-7.0896e-06,9.3969e-06,-9.3895e-06,4033,3996,0.0,0.0028359999999999982,1.87864e-05,8079933.305684983
0.022015,7.4627000000000006e-06,-7.4627000000000006e-06,9.635299999999999e-06,-9.6273e-06,4034,3995,0.0,0.0029850000000000015,1.92626e-05,8075325.980807131
0.021866,7.8358e-06,-7.8358e-06,9.866700000000002e-06,-9.8586e-06,4035,3994,0.0,0.0031340000000000014,1.9725300000000002e-05,8070332.815942316
0.021716000000000003,8.208999999999999e-06,-8.208999999999999e-06,1.0090999999999999e-05,-1.0083999999999999e-05,4036,3993,0.0,0.0032839999999999987,2.0174999999999996e-05,8063605.8882548725
0.021567,8.5821e-06,-8.5821e-06,1.031e-05,-1.0303e-05,4037,3992,0.0,0.003433000000000002,2.0613e-05,8057895.403806766
0.021418,8.9552e-06,-8.9552e-06,1.0524000000000001e-05,-1.0517000000000001e-05,4038,3991,0.0,0.003582000000000002,2.1041000000000004e-05,8052317.854543888
0.021269,9.3284e-06,-9.3284e-06,1.0733e-05,-1.0727e-05,4039,3990,0.0,0.0037310000000000017,2.146e-05,8047007.70668437
