x,y_upper,y_lower,uy_upper,uy_lower,node_upper,node_lower,dx_match,r,cod,KI
0.039701,2.994e-07,-2.994e-07,3.1454e-06,-3.1380000000000003e-06,6685,6682,0.0,0.0001490000000000033,6.2834e-06,11790138.250441916
0.039551,4.491e-07,-4.491e-07,3.925900000000001e-06,-3.9311e-06,6686,6681,0.0,0.00029900000000000065,7.857000000000001e-06,10407309.811876405
0.039401000000000005,5.988e-07,-5.988e-07,4.5771e-06,-4.5695e-06,6687,6680,0.0,0.000448999999999998,9.1466e-06,9886756.555670278
0.039251,7.485e-07,-7.485e-07,5.1449000000000005e-06,-5.1338e-06,6688,6679,0.0,0.0005990000000000023,1.02787e-05,9619269.748810409
0.039102,8.982e-07,-8.982e-07,5.6549e-06,-5.639e-06,6689,6678,0.0,0.0007480000000000056,1.12939e-05,9458242.90370391
0.038952,1.0479000000000002e-06,-1.0479000000000002e-06,6.1166e-06,-6.1021e-06,6690,6677,0.0,0.000898000000000003,1.22187e-05,9339081.33470952
0.038802,1.1976e-06,-1.1976e-06,6.5489e-06,-6.5321e-06,6691,6676,0.0,0.0010480000000000003,1.3080999999999999e-05,9255025.687479772
0.038653,1.3473e-06,-1.3473e-06,6.9497e-06,-6.934499999999999e-06,6692,6675,0.0,0.0011970000000000036,1.3884199999999998e-05,9191599.86184391
0.038503,1.497e-06,-1.497e-06,7.3259e-06,-7.314000000000001e-06,6693,6674,0.0,0.001347000000000001,1.46399e-05,9136327.029616866
0.038353000000000005,1.6467e-06,-1.6467e-06,7.6843e-06,-7.6738e-06,6694,6673,0.0,0.0014969999999999983,1.5358099999999998e-05,9091675.259853788
0.038204,1.7964e-06,-1.7964e-06,8.0265e-06,-8.0166e-06,6695,6672,0.0,0.0016460000000000016,1.6043100000000002e-05,9057132.041760093
0.038054000000000004,1.9461000000000003e-06,-1.9461000000000003e-06,8.353700000000001e-06,-8.344400000000001e-06,6696,6671,0.0,0.001795999999999999,1.6698100000000002e-05,9024667.61650436
0.03790400000000001,2.0958000000000003e-06,-2.0958000000000003e-06,8.666600000000001e-06,-8.6588e-06,6697,6670,0.0,0.0019459999999999963,1.7325400000000002e-05,8995580.12728366
0.037753999999999996,2.2455000000000004e-06,-2.2455000000000004e-06,8.967799999999999e-06,-8.9617e-06,6698,6669,0.0,0.0020960000000000076,1.79295e-05,8969946.722784063
0.037605,2.3952e-06,-2.3952e-06,9.2599e-06,-9.253900000000001e-06,6699,6668,0.0,0.002245000000000004,1.85138e-05,8949622.549374657
0.037455,2.5449e-06,-2.5449e-06,9.5397e-06,-9.5362e-06,6700,6667,0.0,0.0023950000000000013,1.9075899999999998e-05,8927905.863237584
0.037305,2.6946e-06,-2.6946e-06,9.813100000000001e-06,-9.809500000000002e-06,6701,6666,0.0,0.0025450000000000056,1.9622600000000004e-05,8909020.982913053
0.037156,2.8443e-06,-2.8443e-06,1.0078e-05,-1.0074e-05,6702,6665,0.0,0.002694000000000002,2.0152e-05,8892762.279309504
0.037006000000000004,2.994e-06,-2.994e-06,1.0336e-05,-1.0331999999999999e-05,6703,6664,0.0,0.0028439999999999993,2.0668e-05,8876688.52181217
0.036856,3.1437e-06,-3.1437e-06,1.0586999999999999e-05,-1.0583e-05,6704,6663,0.0,0.0029940000000000036,2.117e-05,8861602.88637397
0.036707000000000004,3.2934e-06,-3.2934e-06,1.083e-05,-1.0827e-05,6705,6662,0.0,0.003143,2.1657e-05,8847965.695724068
0.036557000000000006,3.4431e-06,-3.4431e-06,1.1068e-05,-1.1065e-05,6706,6661,0.0,0.0032929999999999973,2.2133e-05,8834088.440955617
0.036406999999999995,3.5928e-06,-3.5928e-06,1.13e-05,-1.1297e-05,6707,6660,0.0,0.0034430000000000086,2.2597e-05,8820629.864835361
