x,y_upper,y_lower,uy_upper,uy_lower,node_upper,node_lower,dx_match,r,cod,KI
0.055691000000000004,4.6547000000000005e-06,-4.6547000000000005e-06,1.7663000000000004e-05,-1.7648e-05,11734,11611,0.0,0.009308999999999998,3.5311e-05,8382543.693831598
0.055541,4.7297e-06,-4.7297e-06,1.7805000000000003e-05,-1.7789e-05,11735,11610,0.0,0.009459000000000002,3.5594e-05,8382460.3436894575
0.05539,4.8048e-06,-4.8048e-06,1.7945e-05,-1.7929e-05,11736,11609,0.0,0.00961,3.5874e-05,8381764.108042459
0.055240000000000004,4.8799000000000005e-06,-4.8799000000000005e-06,1.8083999999999998e-05,-1.8068e-05,11737,11608,0.0,0.009759999999999998,3.6152e-05,8381557.787262152
0.05509000000000001,4.955e-06,-4.955e-06,1.8222e-05,-1.8206e-05,11738,11607,0.0,0.009909999999999995,3.6428e-05,8381385.662325948
0.054939999999999996,5.03e-06,-5.03e-06,1.8359e-05,-1.8343e-05,11739,11606,0.0,0.010060000000000006,3.6702e-05,8381235.901863757
0.05479,5.1051e-06,-5.1051e-06,1.8495e-05,-1.8478e-05,11740,11605,0.0,0.010210000000000004,3.6973e-05,8380870.766953614
0.05464,5.1802e-06,-5.1802e-06,1.8629e-05,-1.8612e-05,11741,11604,0.0,0.010360000000000001,3.7241000000000005e-05,8380284.847532029
0.054488999999999996,5.2553e-06,-5.2553e-06,1.8762e-05,-1.8746e-05,11742,11603,0.0,0.010511000000000006,3.7508e-05,8379521.381021047
0.054339,5.3303e-06,-5.3303e-06,1.8894999999999998e-05,-1.8877999999999998e-05,11743,11602,0.0,0.010661000000000004,3.777299999999999e-05,8379147.416075755
0.054189,5.405400000000001e-06,-5.405400000000001e-06,1.9026e-05,-1.9009e-05,11744,11601,0.0,0.010811000000000001,3.8035e-05,8378529.653447516
0.054039000000000004,5.4805e-06,-5.4805e-06,1.9156e-05,-1.9139e-05,11745,11600,0.0,0.010960999999999999,3.8295e-05,8377883.349808025
0.053889000000000006,5.5556e-06,-5.5556e-06,1.9286e-05,-1.9268e-05,11746,11599,0.0,0.011110999999999996,3.8554e-05,8377418.150839509
0.053738999999999995,5.630600000000001e-06,-5.630600000000001e-06,1.9414e-05,-1.9396000000000002e-05,11747,11598,0.0,0.011261000000000007,3.881e-05,8376690.849514014
0.053589,5.7057e-06,-5.7057e-06,1.9540999999999998e-05,-1.9523e-05,11748,11597,0.0,0.011411000000000004,3.9064e-05,8375913.48268529
0.053438000000000006,5.7808e-06,-5.7808e-06,1.9667e-05,-1.965e-05,11749,11596,0.0,0.011561999999999996,3.9317e-05,8374930.546970588
0.053287999999999995,5.8559e-06,-5.8559e-06,1.9793000000000002e-05,-1.9775000000000003e-05,11750,11595,0.0,0.011712000000000007,3.9568000000000005e-05,8374249.409588601
0.053138,5.9309e-06,-5.9309e-06,1.9917000000000003e-05,-1.9899e-05,11751,11594,0.0,0.011862000000000004,3.9816e-05,8373287.286034823
0.052988,6.006e-06,-6.006e-06,2.0039999999999998e-05,-2.0022000000000002e-05,11752,11593,0.0,0.012012000000000002,4.0062e-05,8372251.944471459
0.052838,6.0811e-06,-6.0811e-06,2.0163e-05,-2.0145e-05,11753,11592,0.0,0.012162,4.0308e-05,8371553.836822793
