x,y_upper,y_lower,uy_upper,uy_lower,node_upper,node_lower,dx_match,r,cod,KI
0.024850999999999998,3.7313e-07,-3.7313e-07,1.0022e-06,-1.0017999999999999e-06,4015,4014,0.0,0.0001490000000000033,2.0039999999999998e-06,3760294.9126087152
0.024701,7.462700000000001e-07,-7.462700000000001e-07,1.4503000000000001e-06,-1.4481e-06,4016,4013,0.0,0.00029900000000000065,2.8984e-06,3839193.93645699
0.024552,1.1194e-06,-1.1194e-06,1.8214e-06,-1.8197000000000001e-06,4017,4012,0.0,0.0004480000000000005,3.6411e-06,3940133.3813500362
0.024402999999999998,1.4925e-06,-1.4925e-06,2.1285e-06,-2.1293e-06,4018,4011,0.0,0.0005970000000000038,4.2578e-06,3991309.595781975
0.024254,1.8657000000000002e-06,-1.8657000000000002e-06,2.391e-06,-2.3919000000000003e-06,4019,4010,0.0,0.0007460000000000001,4.7829e-06,4010875.775197378
0.024104,2.2388e-06,-2.2388e-06,2.6288e-06,-2.6299e-06,4020,4009,0.0,0.000896000000000001,5.2587e-06,4023849.372065653
0.023954999999999997,2.6119e-06,-2.6119e-06,2.8455e-06,-2.8465e-06,4021,4008,0.0,0.0010450000000000043,5.692000000000001e-06,4032961.4463880034
0.023806,2.9851e-06,-2.9851e-06,3.0459e-06,-3.0473000000000005e-06,4022,4007,0.0,0.0011940000000000006,6.0932e-06,4038876.691226167
0.023657,3.3582e-06,-3.3582e-06,3.2332e-06,-3.2348e-06,4023,4006,0.0,0.0013430000000000004,6.468e-06,4042493.488607738
0.023507000000000004,3.7313e-06,-3.7313e-06,3.4098000000000004e-06,-3.4114e-06,4024,4005,0.0,0.0014929999999999978,6.8212e-06,4043413.9366918462
0.023358,4.104499999999999e-06,-4.104499999999999e-06,3.577e-06,-3.5787e-06,4025,4004,0.0,0.001642000000000001,7.1557e-06,4044667.9380194047
0.023209,4.4776e-06,-4.4776e-06,3.7360000000000003e-06,-3.7379000000000002e-06,4026,4003,0.0,0.001791000000000001,7.4739000000000006e-06,4044984.054630068
0.02306,4.850700000000001e-06,-4.850700000000001e-06,3.8879000000000005e-06,-3.8901e-06,4027,4002,0.0,0.0019400000000000008,7.778e-06,4044682.146175348
0.02291,5.2239e-06,-5.2239e-06,4.0335e-06,-4.035900000000001e-06,4028,4001,0.0,0.0020900000000000016,8.069400000000001e-06,4042829.4909517025
0.022761,5.597000000000001e-06,-5.597000000000001e-06,4.1736e-06,-4.1761000000000006e-06,4029,4000,0.0,0.0022390000000000014,8.3497e-06,4041672.7772645936
0.022612,5.9701e-06,-5.9701e-06,4.3086000000000006e-06,-4.3113e-06,4030,3999,0.0,0.0023880000000000012,8.6199e-06,4040195.5921698
0.022463,6.3433e-06,-6.3433e-06,4.4389e-06,-4.4418e-06,4031,3998,0.0,0.002537000000000001,8.880700000000001e-06,4038353.103473159
0.022313,6.7164e-06,-6.7164e-06,4.5652e-06,-4.5682e-06,4032,3997,0.0,0.002687000000000002,9.1334e-06,4035672.9981672335
0.022164000000000003,7.0896e-06,-7.0896e-06,4.6876e-06,-4.6907e-06,4033,3996,0.0,0.0028359999999999982,9.3783e-06,4033558.240040959
0.022015,7.4627000000000006e-06,-7.4627000000000006e-06,4.8065000000000005e-06,-4.8096e-06,4034,3995,0.0,0.0029850000000000015,9.616100000000001e-06,4031290.799997895
